culture;conduite;variete_n;action;semaine_debut;semaine_fin;mois_debut;mois_fin;commentaire
Haricot vert à rames;SA;2;Semis en pot/plant;11;13;mars;mars;
Haricot vert à rames;SA;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;2;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;2;Plantation;13;15;mars;avril;
Haricot vert à rames;SA;2;Récolte;23;29;juin;juillet;
Haricot vert à rames;SA;3;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;3;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;3;Semis direct;13;15;mars;avril;
Haricot vert à rames;SA;3;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;3;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;3;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;3;Plantation;15;17;avril;avril;
Haricot vert à rames;SA;3;Récolte;24;30;juin;juillet;
Haricot vert à rames;SA;4;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;4;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;4;Semis direct;15;17;avril;avril;
Haricot vert à rames;SA;4;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;4;Apport de compost;16;16;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;4;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;4;Plantation;17;19;avril;mai;
Haricot vert à rames;SA;4;Récolte;25;31;juin;juillet;
Haricot vert à rames;SA;5;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;5;Apport de compost;16;16;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;5;Semis direct;17;19;avril;mai;
Haricot vert à rames;SA;5;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;5;Apport de compost;18;18;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;5;Paillage;18;18;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;5;Plantation;19;21;mai;mai;
Haricot vert à rames;SA;5;Récolte;27;33;juillet;août;
Haricot vert à rames;SA;6;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;6;Apport de compost;19;19;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;6;Semis direct;20;22;mai;mai;
Haricot vert à rames;SA;6;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;6;Apport de compost;21;21;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;6;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;6;Plantation;22;24;mai;juin;
Haricot vert à rames;SA;6;Récolte;30;36;juillet;septembre;
Haricot vert à rames;SA;7;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;7;Apport de compost;21;21;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;7;Semis direct;22;24;mai;juin;
Haricot vert à rames;SA;7;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;7;Apport de compost;23;23;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;7;Paillage;23;23;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;7;Plantation;24;26;juin;juin;
Haricot vert à rames;SA;7;Récolte;32;38;août;septembre;
Haricot vert à rames;SA;8;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Haricot vert à rames;SA;8;Apport de compost;23;23;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;8;Semis direct;24;26;juin;juin;
Haricot vert à rames;SA;8;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Haricot vert à rames;SA;8;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Haricot vert à rames;SA;8;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Haricot vert à rames;SA;8;Plantation;26;28;juin;juillet;
Haricot vert à rames;SA;8;Récolte;34;40;août;octobre;
Mais doux;PC;1;Semis en pot/plant;15;17;avril;avril;
Mais doux;PC;1;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Mais doux;PC;1;Apport de fumier;16;16;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;1;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mais doux;PC;1;Plantation;17;19;avril;mai;
Mais doux;PC;1;Récolte;31;34;juillet;août;
Mais doux;PC;2;Travail du sol;17;17;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Mais doux;PC;2;Apport de fumier;17;17;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;2;Semis direct;18;20;avril;mai;
Mais doux;PC;2;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Mais doux;PC;2;Apport de fumier;19;19;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;2;Paillage;19;19;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mais doux;PC;2;Plantation;20;22;mai;mai;
Mais doux;PC;2;Récolte;33;36;août;septembre;
Mais doux;PC;3;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Mais doux;PC;3;Apport de fumier;19;19;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;3;Semis direct;20;22;mai;mai;
Mais doux;PC;3;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Mais doux;PC;3;Apport de fumier;21;21;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;3;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mais doux;PC;3;Plantation;22;24;mai;juin;
Mais doux;PC;3;Récolte;35;38;août;septembre;
Mais doux;PC;4;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Mais doux;PC;4;Apport de fumier;21;21;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;4;Semis direct;22;24;mai;juin;
Mais doux;PC;4;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Mais doux;PC;4;Apport de fumier;23;23;juin;juin;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Mais doux;PC;4;Paillage;23;23;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mais doux;PC;4;Plantation;24;26;juin;juin;
Mais doux;PC;4;Récolte;37;40;septembre;octobre;
Melon;SA;1;Semis en pot/plant;10;12;mars;mars;
Melon;SA;1;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;1;Apport de fumier;12;12;mars;mars;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;1;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;1;Plantation;13;15;mars;avril;
Melon;SA;1;Récolte;27;30;juillet;juillet;
Melon;SA;2;Semis en pot/plant;12;14;mars;avril;
Melon;SA;2;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;2;Apport de fumier;14;14;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;2;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;2;Plantation;15;17;avril;avril;
Melon;SA;2;Récolte;28;31;juillet;juillet;
Melon;SA;3;Semis en pot/plant;14;16;avril;avril;
Melon;SA;3;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;3;Apport de fumier;16;16;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;3;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;3;Plantation;17;19;avril;mai;
Melon;SA;3;Récolte;29;32;juillet;août;
Melon;SA;4;Semis en pot/plant;17;19;avril;mai;
Melon;SA;4;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;4;Apport de fumier;19;19;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;4;Paillage;19;19;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;4;Plantation;20;22;mai;mai;
Melon;SA;4;Récolte;32;35;août;août;
Melon;SA;5;Semis en pot/plant;19;21;mai;mai;
Melon;SA;5;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;5;Apport de fumier;21;21;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;5;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;5;Plantation;22;24;mai;juin;
Melon;SA;5;Récolte;34;37;août;septembre;
Melon;SA;6;Semis en pot/plant;21;23;mai;juin;
Melon;SA;6;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Melon;SA;6;Apport de fumier;23;23;juin;juin;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Melon;SA;6;Paillage;23;23;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Melon;SA;6;Plantation;24;26;juin;juin;
Melon;SA;6;Récolte;36;39;septembre;septembre;
Mâche;PC;1;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;PC;1;Apport de compost;29;29;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;1;Semis direct;30;32;juillet;août;
Mâche;PC;1;Travail du sol;32;32;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;PC;1;Apport de compost;32;32;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;1;Paillage;32;32;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;PC;1;Plantation;33;35;août;août;
Mâche;PC;1;Récolte;38;40;septembre;octobre;
Mâche;PC;2;Travail du sol;31;31;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;PC;2;Apport de compost;31;31;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;2;Semis direct;32;34;août;août;
Mâche;PC;2;Travail du sol;34;34;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;PC;2;Apport de compost;34;34;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;2;Paillage;34;34;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;PC;2;Plantation;35;37;août;septembre;
Mâche;PC;2;Récolte;40;42;octobre;octobre;
Mâche;PC;3;Travail du sol;33;33;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;PC;3;Apport de compost;33;33;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;3;Semis direct;34;36;août;septembre;
Mâche;PC;3;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;PC;3;Apport de compost;36;36;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;PC;3;Paillage;36;36;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;PC;3;Plantation;37;39;septembre;septembre;
Mâche;PC;3;Récolte;44;46;octobre;novembre;
Mâche;SA;1;Travail du sol;33;33;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;SA;1;Apport de compost;33;33;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;1;Semis direct;34;36;août;septembre;
Mâche;SA;1;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;SA;1;Apport de compost;36;36;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;1;Paillage;36;36;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;SA;1;Plantation;37;39;septembre;septembre;
Mâche;SA;1;Récolte;43;45;octobre;novembre;
Mâche;SA;2;Travail du sol;34;34;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;SA;2;Apport de compost;34;34;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;2;Semis direct;35;37;août;septembre;
Mâche;SA;2;Travail du sol;38;38;septembre;septembre;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;SA;2;Apport de compost;38;38;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;2;Paillage;38;38;septembre;septembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;SA;2;Plantation;39;41;septembre;octobre;
Mâche;SA;2;Récolte;46;48;novembre;novembre;
Mâche;SA;3;Travail du sol;36;36;septembre;septembre;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;SA;3;Apport de compost;36;36;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;3;Semis direct;37;38;septembre;septembre;
Mâche;SA;3;Semis en pot/plant;38;39;septembre;septembre;
Mâche;SA;3;Travail du sol;40;40;octobre;octobre;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;SA;3;Apport de compost;40;40;octobre;octobre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;3;Paillage;40;40;octobre;octobre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;SA;3;Plantation;41;43;octobre;octobre;
Mâche;SA;3;Récolte;49;52;décembre;décembre;
Mâche;SA;4;Récolte;1;3;janvier;janvier;
Mâche;SA;4;Travail du sol;37;37;septembre;septembre;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;SA;4;Apport de compost;37;37;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;4;Semis direct;38;39;septembre;septembre;
Mâche;SA;4;Semis en pot/plant;39;40;septembre;octobre;
Mâche;SA;4;Travail du sol;42;42;octobre;octobre;Ameublir, décompacter et affiner la planche avant plantation.
Mâche;SA;4;Apport de compost;42;42;octobre;octobre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Mâche;SA;4;Paillage;42;42;octobre;octobre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Mâche;SA;4;Plantation;43;45;octobre;novembre;
Mâche;SA;5;Récolte;2;5;janvier;janvier;
Mâche;SA;5;Travail du sol;39;39;septembre;septembre;Ameublir, décompacter et affiner la planche avant semis direct.
Mâche;SA;5;Apport de compost;39;39;septembre;septembre;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
